satellites_used,processed_at,timestamp_iso,timestamp,lon,sog,cog,id,lat,ele,quality,datetime,distance_m,time_diff_s,speed_kmh
12.0,2025-05-23T16:52:35.800394,2025-04-22T12:55:55,1745326555.0,2.779265,45.17,12.77,vehicle_01,41.97807,71.1,1.0,2025-04-22 12:55:55,193.81157720636148,8.0,87.21520974286267
11.0,2025-05-23T16:52:35.805609,2025-04-22T12:56:02,1745326562.0,2.77986,46.64,17.38,vehicle_01,41.97949,70.06,1.0,2025-04-22 12:56:02,165.37963302205176,7.0,85.0523826970552
12.0,2025-05-23T16:52:35.810933,2025-04-22T12:56:10,1745326570.0,2.780688,47.46,20.29,vehicle_01,41.98115,69.84,1.0,2025-04-22 12:56:10,196.86394321989275,8.0,88.58877444895174
12.0,2025-05-23T16:52:35.816047,2025-04-22T12:56:17,1745326577.0,2.781527,47.29,24.4,vehicle_01,41.98259,65.85,1.0,2025-04-22 12:56:17,174.49357186060365,7.0,89.73955124259616
12.0,2025-05-23T16:52:35.821209,2025-04-22T12:56:25,1745326585.0,2.78261,48.21,27.7,vehicle_01,41.9842,63.99,1.0,2025-04-22 12:56:25,200.15651062219564,8.0,90.07042977998805
12.0,2025-05-23T16:52:35.826570,2025-04-22T12:56:32,1745326592.0,2.783646,47.84,31.12,vehicle_01,41.98555,58.84,1.0,2025-04-22 12:56:32,172.8186942605679,7.0,88.87818561972063
12.0,2025-05-23T16:52:35.832011,2025-04-22T12:56:40,1745326600.0,2.784963,47.0,35.3,vehicle_01,41.987,64.42,1.0,2025-04-22 12:56:40,194.53740512014352,8.0,87.54183230406458
12.0,2025-05-23T16:52:35.837348,2025-04-22T12:56:47,1745326607.0,2.786246,49.11,38.34,vehicle_01,41.98822,66.36,1.0,2025-04-22 12:56:47,172.18454788664926,7.0,88.55205319884818
12.0,2025-05-23T16:52:35.842546,2025-04-22T12:56:55,1745326615.0,2.787946,48.39,42.1,vehicle_01,41.98966,69.25,1.0,2025-04-22 12:56:55,213.02459344161966,8.0,95.86106704872884
12.0,2025-05-23T16:52:35.847873,2025-04-22T12:57:02,1745326622.0,2.789364,47.64,44.77,vehicle_01,41.99076,69.33,1.0,2025-04-22 12:57:02,169.39599589505164,7.0,87.11794074602656
11.0,2025-05-23T16:52:35.853177,2025-04-22T12:57:10,1745326630.0,2.791096,48.37,47.25,vehicle_01,41.99199,69.42,1.0,2025-04-22 12:57:10,197.97833084227014,8.0,89.09024887902156
10.0,2025-05-23T16:52:35.858559,2025-04-22T12:57:18,1745326638.0,2.792878,47.87,49.64,vehicle_01,41.99309,70.27,1.0,2025-04-22 12:57:18,191.44070844134941,8.0,86.14831879860724
11.0,2025-05-23T16:52:35.863871,2025-04-22T12:57:25,1745326645.0,2.794466,48.0,49.72,vehicle_01,41.99411,70.0,1.0,2025-04-22 12:57:25,173.4551451026713,7.0,89.20550319565953
11.0,2025-05-23T16:52:35.869108,2025-04-22T12:57:33,1745326653.0,2.796298,47.99,49.79,vehicle_01,41.99525,69.95,1.0,2025-04-22 12:57:33,197.45890968397512,8.0,88.85650935778881
12.0,2025-05-23T16:52:35.874393,2025-04-22T12:57:40,1745326660.0,2.797884,46.45,49.52,vehicle_01,41.99624,73.28,1.0,2025-04-22 12:57:40,171.1625140940762,7.0,88.02643581981062
12.0,2025-05-23T16:52:35.879469,2025-04-22T12:57:48,1745326668.0,2.799576,45.93,46.93,vehicle_01,41.99743,73.31,1.0,2025-04-22 12:57:48,192.5090460104454,8.0,86.62907070470042
12.0,2025-05-23T16:52:35.884665,2025-04-22T12:57:55,1745326675.0,2.800993,46.22,44.35,vehicle_01,41.99852,71.91,1.0,2025-04-22 12:57:55,168.52748904559505,7.0,86.67128008059174
12.0,2025-05-23T16:52:35.889833,2025-04-22T12:58:03,1745326683.0,2.802605,48.29,41.29,vehicle_01,41.99983,71.32,1.0,2025-04-22 12:58:03,197.38963446227478,8.0,88.82533550802366
12.0,2025-05-23T16:52:35.894738,2025-04-22T12:58:11,1745326691.0,2.804097,47.99,36.9,vehicle_01,42.00124,72.39,1.0,2025-04-22 12:58:11,199.4532895458167,8.0,89.75398029561751
12.0,2025-05-23T16:52:35.899683,2025-04-22T12:58:18,1745326698.0,2.805338,48.56,32.67,vehicle_01,42.00263,74.68,1.0,2025-04-22 12:58:18,185.48500081921253,7.0,95.39228613559501
11.0,2025-05-23T16:52:35.904930,2025-04-22T12:58:26,1745326706.0,2.806511,47.53,28.75,vehicle_01,42.00415,76.07,1.0,2025-04-22 12:58:26,194.83545119259063,8.0,87.67595303666579
12.0,2025-05-23T16:52:35.910087,2025-04-22T12:58:34,1745326714.0,2.807469,47.18,22.11,vehicle_01,42.00575,74.94,1.0,2025-04-22 12:58:34,194.72671233216107,8.0,87.62702054947249
12.0,2025-05-23T16:52:35.915231,2025-04-22T12:58:41,1745326721.0,2.808091,46.07,19.33,vehicle_01,42.00706,76.96,1.0,2025-04-22 12:58:41,154.46569031725275,7.0,79.43949787744427
12.0,2025-05-23T16:52:35.920731,2025-04-22T12:58:49,1745326729.0,2.808804,48.76,19.63,vehicle_01,42.00872,75.98,1.0,2025-04-22 12:58:49,193.75646225559424,8.0,87.19040801501741
12.0,2025-05-23T16:52:35.926058,2025-04-22T12:58:57,1745326737.0,2.809847,51.24,28.19,vehicle_01,42.01042,73.61,1.0,2025-04-22 12:58:57,207.7471030618519,8.0,93.48619637783335
12.0,2025-05-23T16:52:35.931440,2025-04-22T12:59:04,1745326744.0,2.810963,49.38,32.14,vehicle_01,42.0118,74.97,1.0,2025-04-22 12:59:04,179.01970925809928,7.0,92.0672790470225
11.0,2025-05-23T16:52:35.936620,2025-04-22T12:59:12,1745326752.0,2.812224,47.99,31.78,vehicle_01,42.01337,74.69,1.0,2025-04-22 12:59:12,203.2988611573241,8.0,91.48448752079585
12.0,2025-05-23T16:52:35.941750,2025-04-22T12:59:19,1745326759.0,2.813166,48.62,25.85,vehicle_01,42.01468,76.23,1.0,2025-04-22 12:59:19,165.1513592265935,7.0,84.93498474510523
12.0,2025-05-23T16:52:35.946817,2025-04-22T12:59:27,1745326767.0,2.814092,49.58,20.25,vehicle_01,42.01637,76.62,1.0,2025-04-22 12:59:27,202.8940967035251,8.0,91.30234351658629
12.0,2025-05-23T16:52:35.951880,2025-04-22T12:59:35,1745326775.0,2.814873,49.62,19.09,vehicle_01,42.01805,76.65,1.0,2025-04-22 12:59:35,197.6355687054261,8.0,88.93600591744175
12.0,2025-05-23T16:52:35.957049,2025-04-22T12:59:42,1745326782.0,2.815587,50.47,19.54,vehicle_01,42.01958,76.24,1.0,2025-04-22 12:59:42,180.06285818318938,7.0,92.60375563706883
12.0,2025-05-23T16:52:35.962485,2025-04-22T12:59:50,1745326790.0,2.816646,52.09,27.33,vehicle_01,42.02132,74.52,1.0,2025-04-22 12:59:50,212.3373539046769,8.0,95.55180925710461
12.0,2025-05-23T16:52:35.967608,2025-04-22T12:59:57,1745326797.0,2.817798,51.67,32.69,vehicle_01,42.02278,71.6,1.0,2025-04-22 12:59:57,188.17927533293843,7.0,96.77791302836835
12.0,2025-05-23T16:52:35.973008,2025-04-22T13:00:05,1745326805.0,2.819315,51.21,39.96,vehicle_01,42.02427,68.6,1.0,2025-04-22 13:00:05,207.73164228658246,8.0,93.47923902896211
11.0,2025-05-23T16:52:35.978296,2025-04-22T13:00:12,1745326812.0,2.820803,49.25,46.08,vehicle_01,42.02541,70.73,1.0,2025-04-22 13:00:12,176.5668238817535,7.0,90.80579513918751
12.0,2025-05-23T16:52:35.983521,2025-04-22T13:00:20,1745326820.0,2.822672,48.47,52.65,vehicle_01,42.02654,68.39,1.0,2025-04-22 13:00:20,199.0504992077108,8.0,89.57272464346987
8.0,2025-05-23T16:52:35.988865,2025-04-22T13:00:27,1745326827.0,2.824364,48.22,53.61,vehicle_01,42.02747,69.31,1.0,2025-04-22 13:00:27,173.8562234963398,7.0,89.41177208383189
11.0,2025-05-23T16:52:35.994083,2025-04-22T13:00:35,1745326835.0,2.82643,47.57,59.12,vehicle_01,42.02837,70.9,1.0,2025-04-22 13:00:35,197.82673375679428,8.0,89.02203019055743
12.0,2025-05-23T16:52:35.999159,2025-04-22T13:00:42,1745326842.0,2.828199,46.98,59.38,vehicle_01,42.02911,70.85,1.0,2025-04-22 13:00:42,167.68965297935526,7.0,86.24039296081128
12.0,2025-05-23T16:52:36.004291,2025-04-22T13:00:50,1745326850.0,2.830214,47.09,58.6,vehicle_01,42.03002,71.27,1.0,2025-04-22 13:00:50,194.77635732307604,8.0,87.64936079538423
12.0,2025-05-23T16:52:36.009371,2025-04-22T13:00:57,1745326857.0,2.831859,45.23,53.83,vehicle_01,42.03087,71.57,1.0,2025-04-22 13:00:57,165.5091091746249,7.0,85.11897043266424
11.0,2025-05-23T16:52:36.014567,2025-04-22T13:01:05,1745326865.0,2.83356,45.59,47.07,vehicle_01,42.03202,73.96,1.0,2025-04-22 13:01:05,189.97231098818668,8.0,85.487539944684
12.0,2025-05-23T16:52:36.019690,2025-04-22T13:01:12,1745326872.0,2.834949,44.93,44.01,vehicle_01,42.03308,76.32,1.0,2025-04-22 13:01:12,164.47849144653188,7.0,84.58893845821639
11.0,2025-05-23T16:52:36.024987,2025-04-22T13:01:20,1745326880.0,2.836336,43.78,36.39,vehicle_01,42.03442,74.95,1.0,2025-04-22 13:01:20,187.9458001807809,8.0,84.57561008135141
12.0,2025-05-23T16:52:36.030413,2025-04-22T13:01:27,1745326887.0,2.837419,44.84,34.92,vehicle_01,42.0356,77.28,1.0,2025-04-22 13:01:27,158.79600434413354,7.0,81.6665165198401
12.0,2025-05-23T16:52:36.035666,2025-04-22T13:01:34,1745326894.0,2.838436,44.87,27.94,vehicle_01,42.03688,78.51,1.0,2025-04-22 13:01:34,165.26387504882473,7.0,84.99285002510986
12.0,2025-05-23T16:52:36.040916,2025-04-22T13:01:41,1745326901.0,2.839244,45.53,22.53,vehicle_01,42.03823,84.61,1.0,2025-04-22 13:01:41,164.27626359171077,7.0,84.48493556145125
12.0,2025-05-23T16:52:36.045932,2025-04-22T13:01:50,1745326910.0,2.840228,45.35,27.47,vehicle_01,42.03999,91.04,1.0,2025-04-22 13:01:50,211.9036847737444,9.0,84.76147390949777
12.0,2025-05-23T16:52:36.051139,2025-04-22T13:01:58,1745326918.0,2.841709,48.77,44.89,vehicle_01,42.04138,97.82,1.0,2025-04-22 13:01:58,197.09644261692193,8.0,88.69339917761488
13.0,2025-05-23T16:52:36.056275,2025-04-22T13:02:05,1745326925.0,2.843375,50.4,54.92,vehicle_01,42.04247,96.36,1.0,2025-04-22 13:02:05,183.35097032387327,7.0,94.29478473799196
12.0,2025-05-23T16:52:36.061438,2025-04-22T13:02:13,1745326933.0,2.845577,49.91,68.46,vehicle_01,42.0432,88.74,1.0,2025-04-22 13:02:13,199.13256032807482,8.0,89.60965214763367
12.0,2025-05-23T16:52:36.066718,2025-04-22T13:02:20,1745326940.0,2.847611,48.19,82.04,vehicle_01,42.04356,82.61,1.0,2025-04-22 13:02:20,172.66706297069632,7.0,88.80020381350097
10.0,2025-05-23T16:52:36.071848,2025-04-22T13:02:28,1745326948.0,2.850048,48.16,89.83,vehicle_01,42.04355,81.09,1.0,2025-04-22 13:02:28,201.2440745292651,8.0,90.5598335381693
12.0,2025-05-23T16:52:36.077390,2025-04-22T13:02:35,1745326955.0,2.852259,50.5,93.33,vehicle_01,42.04349,81.06,1.0,2025-04-22 13:02:35,182.7004781572815,7.0,93.96024590945906
12.0,2025-05-23T16:52:36.082465,2025-04-22T13:02:43,1745326963.0,2.8546,47.11,93.6,vehicle_01,42.04336,77.52,1.0,2025-04-22 13:02:43,193.85367887023202,8.0,87.23415549160441
12.0,2025-05-23T16:52:36.087458,2025-04-22T13:02:51,1745326971.0,2.85694,49.36,91.1,vehicle_01,42.04331,74.95,1.0,2025-04-22 13:02:51,193.31163582583713,8.0,86.99023612162671
12.0,2025-05-23T16:52:36.092606,2025-04-22T13:02:58,1745326978.0,2.859138,50.0,87.14,vehicle_01,42.04333,73.22,1.0,2025-04-22 13:02:58,181.51931080513162,7.0,93.35278841406769
12.0,2025-05-23T16:52:36.097886,2025-04-22T13:03:06,1745326986.0,2.861608,50.28,77.47,vehicle_01,42.04366,69.77,1.0,2025-04-22 13:03:06,207.24069038012226,8.0,93.25831067105501
12.0,2025-05-23T16:52:36.103142,2025-04-22T13:03:13,1745326993.0,2.863722,50.33,72.76,vehicle_01,42.04412,64.84,1.0,2025-04-22 13:03:13,181.9069394557655,7.0,93.55214029153655
13.0,2025-05-23T16:52:36.108337,2025-04-22T13:03:21,1745327001.0,2.865962,49.41,63.65,vehicle_01,42.0449,61.0,1.0,2025-04-22 13:03:21,204.29519640839126,8.0,91.93283838377607
12.0,2025-05-23T16:52:36.113564,2025-04-22T13:03:29,1745327009.0,2.86802,49.13,55.98,vehicle_01,42.0459,63.67,1.0,2025-04-22 13:03:29,203.0853539842259,8.0,91.38840929290166
12.0,2025-05-23T16:52:36.118796,2025-04-22T13:03:36,1745327016.0,2.869654,47.88,52.92,vehicle_01,42.04689,60.52,1.0,2025-04-22 13:03:36,174.13533347842736,7.0,89.55531436033407
12.0,2025-05-23T16:52:36.123855,2025-04-22T13:03:44,1745327024.0,2.871508,47.51,52.02,vehicle_01,42.04798,60.88,1.0,2025-04-22 13:03:44,195.25956651546184,8.0,87.86680493195783
13.0,2025-05-23T16:52:36.128930,2025-04-22T13:03:52,1745327032.0,2.873305,47.33,47.99,vehicle_01,42.04913,61.32,1.0,2025-04-22 13:03:52,195.8784655125306,8.0,88.14530948063877
13.0,2025-05-23T16:52:36.133973,2025-04-22T13:03:59,1745327039.0,2.874847,48.57,46.07,vehicle_01,42.05019,64.61,1.0,2025-04-22 13:03:59,173.50343525873345,7.0,89.23033813306292
13.0,2025-05-23T16:52:36.139032,2025-04-22T13:04:07,1745327047.0,2.876554,49.74,43.13,vehicle_01,42.05145,70.08,1.0,2025-04-22 13:04:07,198.7325546986147,8.0,89.42964961437661
13.0,2025-05-23T16:52:36.144117,2025-04-22T13:04:15,1745327055.0,2.878252,50.67,41.64,vehicle_01,42.05286,71.98,1.0,2025-04-22 13:04:15,210.32543324188794,8.0,94.64644495884957
13.0,2025-05-23T16:52:36.149115,2025-04-22T13:04:22,1745327062.0,2.879608,47.82,39.94,vehicle_01,42.05401,73.27,1.0,2025-04-22 13:04:22,169.95963635074276,7.0,87.40781298038199
13.0,2025-05-23T16:52:36.154257,2025-04-22T13:04:30,1745327070.0,2.881074,47.88,38.21,vehicle_01,42.0553,75.08,1.0,2025-04-22 13:04:30,187.68448395495,8.0,84.4580177797275
13.0,2025-05-23T16:52:36.159381,2025-04-22T13:04:38,1745327078.0,2.882366,48.76,32.75,vehicle_01,42.0568,73.93,1.0,2025-04-22 13:04:38,197.9847639390407,8.0,89.09314377256833
13.0,2025-05-23T16:52:36.164500,2025-04-22T13:04:45,1745327085.0,2.883402,48.52,28.29,vehicle_01,42.0581,70.17,1.0,2025-04-22 13:04:45,167.96223121623638,7.0,86.38057605406443
13.0,2025-05-23T16:52:36.169775,2025-04-22T13:04:53,1745327093.0,2.884434,47.4,23.53,vehicle_01,42.05968,70.27,1.0,2025-04-22 13:04:53,195.2567044072085,8.0,87.86551698324382
13.0,2025-05-23T16:52:36.175043,2025-04-22T13:05:01,1745327101.0,2.88529,47.97,18.62,vehicle_01,42.06132,72.06,1.0,2025-04-22 13:05:01,195.57333176768856,8.0,88.00799929545985
13.0,2025-05-23T16:52:36.180275,2025-04-22T13:05:09,1745327109.0,2.885922,47.63,14.14,vehicle_01,42.063,73.11,1.0,2025-04-22 13:05:09,193.95648468413873,8.0,87.28041810786243
13.0,2025-05-23T16:52:36.185348,2025-04-22T13:05:16,1745327116.0,2.886358,47.68,10.29,vehicle_01,42.06451,72.34,1.0,2025-04-22 13:05:16,171.71869744831852,7.0,88.31247297342097
13.0,2025-05-23T16:52:36.190592,2025-04-22T13:05:23,1745327123.0,2.88663,47.69,7.18,vehicle_01,42.06601,74.35,1.0,2025-04-22 13:05:23,168.29692490536982,7.0,86.55270423704734
13.0,2025-05-23T16:52:36.196301,2025-04-22T13:05:32,1745327132.0,2.886828,46.68,1.42,vehicle_01,42.06798,74.9,1.0,2025-04-22 13:05:32,219.66290736941494,9.0,87.86516294776598
13.0,2025-05-23T16:52:36.201519,2025-04-22T13:05:40,1745327140.0,2.886903,45.52,1.78,vehicle_01,42.0697,73.84,1.0,2025-04-22 13:05:40,191.35544470219338,8.0,86.10995011598702
13.0,2025-05-23T16:52:36.206838,2025-04-22T13:05:48,1745327148.0,2.887032,46.65,7.46,vehicle_01,42.07136,77.39,1.0,2025-04-22 13:05:48,184.8904440054851,8.0,83.2006998024683
13.0,2025-05-23T16:52:36.211834,2025-04-22T13:05:55,1745327155.0,2.887413,47.19,14.47,vehicle_01,42.07285,78.0,1.0,2025-04-22 13:05:55,168.63859103336964,7.0,86.72841824573297
13.0,2025-05-23T16:52:36.218179,2025-04-22T13:06:03,1745327163.0,2.888129,47.78,18.97,vehicle_01,42.07453,80.57,1.0,2025-04-22 13:06:03,195.9324577003477,8.0,88.16960596515646
13.0,2025-05-23T16:52:36.223521,2025-04-22T13:06:11,1745327171.0,2.888915,47.12,18.88,vehicle_01,42.07619,85.82,1.0,2025-04-22 13:06:11,195.65183867364993,8.0,88.04332740314247
13.0,2025-05-23T16:52:36.228893,2025-04-22T13:06:19,1745327179.0,2.889533,47.33,11.92,vehicle_01,42.07786,93.02,1.0,2025-04-22 13:06:19,192.57318563151935,8.0,86.65793353418371
13.0,2025-05-23T16:52:36.234270,2025-04-22T13:06:27,1745327187.0,2.889903,48.87,5.01,vehicle_01,42.07963,97.07,1.0,2025-04-22 13:06:27,199.1698814763415,8.0,89.62644666435367
13.0,2025-05-23T16:52:36.239835,2025-04-22T13:06:35,1745327195.0,2.890041,48.81,2.16,vehicle_01,42.08144,93.32,1.0,2025-04-22 13:06:35,201.58480055513823,8.0,90.7131602498122
13.0,2025-05-23T16:52:36.245212,2025-04-22T13:06:42,1745327202.0,2.890103,47.5,1.73,vehicle_01,42.08298,92.26,1.0,2025-04-22 13:06:42,171.31661351448454,7.0,88.10568695030635
13.0,2025-05-23T16:52:36.250642,2025-04-22T13:06:50,1745327210.0,2.890294,47.88,8.48,vehicle_01,42.08476,85.8,1.0,2025-04-22 13:06:50,198.5536051938279,8.0,89.34912233722255
13.0,2025-05-23T16:52:36.256044,2025-04-22T13:06:58,1745327218.0,2.890742,47.62,13.61,vehicle_01,42.08651,84.64,1.0,2025-04-22 13:06:58,198.07194645026138,8.0,89.13237590261762
13.0,2025-05-23T16:52:36.261501,2025-04-22T13:07:06,1745327226.0,2.891418,47.72,18.36,vehicle_01,42.0882,90.93,1.0,2025-04-22 13:07:06,196.0243401437472,8.0,88.21095306468624
13.0,2025-05-23T16:52:36.266787,2025-04-22T13:07:13,1745327233.0,2.892103,46.76,21.01,vehicle_01,42.08962,106.47,1.0,2025-04-22 13:07:13,167.70952188918008,7.0,86.25061125729262
13.0,2025-05-23T16:52:36.272143,2025-04-22T13:07:21,1745327241.0,2.89303,47.25,23.21,vehicle_01,42.09127,105.82,1.0,2025-04-22 13:07:21,198.77869453411822,8.0,89.4504125403532
13.0,2025-05-23T16:52:36.277415,2025-04-22T13:07:28,1745327248.0,2.893947,47.94,27.49,vehicle_01,42.09266,110.58,1.0,2025-04-22 13:07:28,172.08830851956026,7.0,88.50255866720242
14.0,2025-05-23T16:52:36.282754,2025-04-22T13:07:37,1745327257.0,2.89527,48.16,29.75,vehicle_01,42.0944,113.79,1.0,2025-04-22 13:07:37,222.15071181382388,9.0,88.86028472552955
14.0,2025-05-23T16:52:36.288189,2025-04-22T13:07:44,1745327264.0,2.896404,48.74,33.31,vehicle_01,42.09576,106.85,1.0,2025-04-22 13:07:44,177.83072082879153,7.0,91.4557992833785
14.0,2025-05-23T16:52:36.293761,2025-04-22T13:07:52,1745327272.0,2.897807,49.91,36.42,vehicle_01,42.09726,102.58,1.0,2025-04-22 13:07:52,203.02695059439654,8.0,91.36212776747844
14.0,2025-05-23T16:52:36.298987,2025-04-22T13:08:00,1745327280.0,2.899402,49.76,42.08,vehicle_01,42.09869,105.43,1.0,2025-04-22 13:08:00,206.40207113297993,8.0,92.88093200984098
14.0,2025-05-23T16:52:36.304162,2025-04-22T13:08:08,1745327288.0,2.901115,48.44,46.81,vehicle_01,42.09997,96.34,1.0,2025-04-22 13:08:08,200.57933976610303,8.0,90.26070289474637
14.0,2025-05-23T16:52:36.309331,2025-04-22T13:08:18,1745327298.0,2.903386,47.95,50.5,vehicle_01,42.10138,92.4,1.0,2025-04-22 13:08:18,244.30909576786394,10.0,87.95127447643102
14.0,2025-05-23T16:52:36.314451,2025-04-22T13:08:26,1745327306.0,2.905238,47.77,50.68,vehicle_01,42.10248,88.47,1.0,2025-04-22 13:08:26,195.72024703845935,8.0,88.07411116730671
14.0,2025-05-23T16:52:36.319449,2025-04-22T13:08:34,1745327314.0,2.907051,48.36,47.83,vehicle_01,42.10364,87.2,1.0,2025-04-22 13:08:34,197.5078050945023,8.0,88.87851229252603
14.0,2025-05-23T16:52:36.324587,2025-04-22T13:08:41,1745327321.0,2.908594,47.89,45.92,vehicle_01,42.10469,88.33,1.0,2025-04-22 13:08:41,172.73022215774483,7.0,88.83268568112592
14.0,2025-05-23T16:52:36.329859,2025-04-22T13:08:48,1745327328.0,2.909943,47.8,39.12,vehicle_01,42.10583,86.64,1.0,2025-04-22 13:08:48,168.68257410167442,7.0,86.75103810943257
14.0,2025-05-23T16:52:36.335235,2025-04-22T13:08:57,1745327337.0,2.911407,48.98,29.87,vehicle_01,42.10752,87.87,1.0,2025-04-22 13:08:57,223.38273025752096,9.0,89.3530921030084
13.0,2025-05-23T16:52:36.340512,2025-04-22T13:09:05,1745327345.0,2.912347,46.95,21.06,vehicle_01,42.10917,77.73,1.0,2025-04-22 13:09:05,199.1854257304879,8.0,89.63344157871956
14.0,2025-05-23T16:52:36.345900,2025-04-22T13:09:13,1745327353.0,2.912993,47.4,12.77,vehicle_01,42.11082,77.14,1.0,2025-04-22 13:09:13,191.05384602122774,8.0,85.97423070955249
14.0,2025-05-23T16:52:36.352453,2025-04-22T13:09:21,1745327361.0,2.913312,46.55,6.81,vehicle_01,42.11255,77.26,1.0,2025-04-22 13:09:21,194.15862161233437,8.0,87.37137972555047
14.0,2025-05-23T16:52:36.357670,2025-04-22T13:09:28,1745327368.0,2.913462,46.65,1.37,vehicle_01,42.11407,77.39,1.0,2025-04-22 13:09:28,169.46857162374155,7.0,87.15526540649566
14.0,2025-05-23T16:52:36.362999,2025-04-22T13:09:36,1745327376.0,2.913265,45.6,354.18,vehicle_01,42.11575,78.67,1.0,2025-04-22 13:09:36,187.51287472112875,8.0,84.38079362450794
12.0,2025-05-23T16:52:36.368385,2025-04-22T13:09:47,1745327387.0,2.912854,45.89,351.98,vehicle_01,42.11806,79.17,1.0,2025-04-22 13:09:47,259.0876671244598,11.0,84.79232742255049
14.0,2025-05-23T16:52:36.373490,2025-04-22T13:09:55,1745327395.0,2.912485,46.13,351.62,vehicle_01,42.11974,79.11,1.0,2025-04-22 13:09:55,189.27048208482788,8.0,85.17171693817255
14.0,2025-05-23T16:52:36.378797,2025-04-22T13:10:02,1745327402.0,2.91219,45.03,354.19,vehicle_01,42.12114,86.32,1.0,2025-04-22 13:10:02,157.5628117955953,7.0,81.0323032091633
14.0,2025-05-23T16:52:36.383934,2025-04-22T13:10:10,1745327410.0,2.911998,44.98,357.21,vehicle_01,42.12281,87.29,1.0,2025-04-22 13:10:10,186.36948416344845,8.0,83.8662678735518
13.0,2025-05-23T16:52:36.389311,2025-04-22T13:10:18,1745327418.0,2.911929,44.88,0.1,vehicle_01,42.12446,84.87,1.0,2025-04-22 13:10:18,183.55985981006847,8.0,82.60193691453081
13.0,2025-05-23T16:52:36.394426,2025-04-22T13:10:26,1745327426.0,2.912101,45.94,6.1,vehicle_01,42.12613,88.59,1.0,2025-04-22 13:10:26,186.23652606912768,8.0,83.80643673110745
13.0,2025-05-23T16:52:36.399562,2025-04-22T13:10:34,1745327434.0,2.91244,48.47,9.56,vehicle_01,42.12786,87.73,1.0,2025-04-22 13:10:34,194.3881127816038,8.0,87.47465075172171
14.0,2025-05-23T16:52:36.404689,2025-04-22T13:10:42,1745327442.0,2.912929,48.04,13.82,vehicle_01,42.12957,87.99,1.0,2025-04-22 13:10:42,194.3725360372335,8.0,87.46764121675507
14.0,2025-05-23T16:52:36.409677,2025-04-22T13:10:50,1745327450.0,2.913604,47.8,19.32,vehicle_01,42.13126,93.77,1.0,2025-04-22 13:10:50,195.99012702900217,8.0,88.19555716305098
13.0,2025-05-23T16:52:36.414786,2025-04-22T13:10:58,1745327458.0,2.914533,48.91,23.12,vehicle_01,42.13294,98.44,1.0,2025-04-22 13:10:58,201.90522640936223,8.0,90.857351884213
13.0,2025-05-23T16:52:36.420457,2025-04-22T13:11:06,1745327466.0,2.91562,50.9,24.43,vehicle_01,42.13465,95.34,1.0,2025-04-22 13:11:06,210.21116616027786,8.0,94.59502477212504
14.0,2025-05-23T16:52:36.425629,2025-04-22T13:11:16,1745327476.0,2.916969,52.96,23.48,vehicle_01,42.13681,96.08,1.0,2025-04-22 13:11:16,264.68883347188984,10.0,95.28798004988035
14.0,2025-05-23T16:52:36.430766,2025-04-22T13:11:24,1745327484.0,2.917876,53.21,18.6,vehicle_01,42.13864,96.25,1.0,2025-04-22 13:11:24,216.79453633877728,8.0,97.55754135244977
14.0,2025-05-23T16:52:36.436072,2025-04-22T13:11:32,1745327492.0,2.918542,52.88,13.18,vehicle_01,42.14048,93.41,1.0,2025-04-22 13:11:32,211.83977032147337,8.0,95.32789664466301
13.0,2025-05-23T16:52:36.441237,2025-04-22T13:11:40,1745327500.0,2.918954,48.26,8.24,vehicle_01,42.14226,90.21,1.0,2025-04-22 13:11:40,200.8208360341518,8.0,90.3693762153683
14.0,2025-05-23T16:52:36.446301,2025-04-22T13:11:48,1745327508.0,2.919216,48.92,4.5,vehicle_01,42.14403,88.06,1.0,2025-04-22 13:11:48,197.9968919531091,8.0,89.09860137889909
12.0,2025-05-23T16:52:36.451638,2025-04-22T13:11:56,1745327516.0,2.919184,47.65,357.66,vehicle_01,42.14583,86.93,1.0,2025-04-22 13:11:56,200.1682550602179,8.0,90.07571477709806
13.0,2025-05-23T16:52:36.469018,2025-04-22T13:12:04,1745327524.0,2.918875,48.17,352.59,vehicle_01,42.14759,86.46,1.0,2025-04-22 13:12:04,197.35415916479963,8.0,88.80937162415984
13.0,2025-05-23T16:52:36.474311,2025-04-22T13:12:12,1745327532.0,2.918408,48.15,348.45,vehicle_01,42.14931,93.02,1.0,2025-04-22 13:12:12,195.09182813939628,8.0,87.79132266272833
13.0,2025-05-23T16:52:36.479574,2025-04-22T13:12:20,1745327540.0,2.91785,47.84,346.54,vehicle_01,42.15103,89.64,1.0,2025-04-22 13:12:20,196.7095570625708,8.0,88.51930067815687
13.0,2025-05-23T16:52:36.484787,2025-04-22T13:12:28,1745327548.0,2.917322,48.42,348.52,vehicle_01,42.15277,82.25,1.0,2025-04-22 13:12:28,198.31474666800008,8.0,89.24163600060004
13.0,2025-05-23T16:52:36.490161,2025-04-22T13:12:36,1745327556.0,2.916907,47.41,352.82,vehicle_01,42.15452,77.09,1.0,2025-04-22 13:12:36,197.5754020873936,8.0,88.90893093932712
12.0,2025-05-23T16:52:36.495492,2025-04-22T13:12:46,1745327566.0,2.916724,46.91,1.05,vehicle_01,42.15673,77.89,1.0,2025-04-22 13:12:46,246.2033533157349,10.0,88.63320719366456
